ANO_DOC;MES_DOC;GRUPO_ENTIDAD;GRUPO_ENTIDAD_NOMBRE;SEC_EJEC;EJECUTORA;EJECUTORA_NOMBRE;DEPARTAMENTO_EJECUTORA;DEPARTAMENTO_EJECUTORA_NOMBRE;PROVINCIA_EJECUTORA;PROVINCIA_EJECUTORA_NOMBRE;DISTRITO_EJECUTORA;DISTRITO_EJECUTORA_NOMBRE;FUENTE_FINANCIAMIENTO;FUENTE_FINANCIAMIENTO_NOMBRE;RUBRO;RUBRO_NOMBRE;TIPO_RECURSO;TIPO_RECURSO_NOMBRE;GENERICA;GENERICA_NOMBRE;SUBGENERICA;SUBGENERICA_NOMBRE;SUBGENERICA_DET;SUBGENERICA_DET_NOMBRE;ESPECIFICA;ESPECIFICA_NOMBRE;ESPECIFICA_DET;ESPECIFICA_DET_NOMBRE;MONTO_PIA;MONTO_PIM;MONTO_RECAUDADO
2023;11;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;5;INGRESOS DIVERSOS;1;INGRESOS DIVERSOS;4;OTROS INGRESOS DIVERSOS;99;OTROS INGRESOS DIVERSOS;0;0;16640.45
2023;11;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;0;2362;0
2023;11;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;1908.19
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;1;DERECHOS AD VALOREM;0;0;0
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;4;ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS;0;504684;115370.4
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;0;0;1551.27
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;2;TERRENOS URBANOS;0;0;357269.06
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;9;OTROS INGRESOS POR PRESTACION DE SERVICIOS;1;SERVICIOS POR ADMINISTRACION Y RECAUDACION;99;OTROS SERVICIOS POR ADMINISTRACION Y RECAUDACION;0;0;113390.46
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;35807;0
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;5;INGRESOS DIVERSOS;1;INGRESOS DIVERSOS;4;OTROS INGRESOS DIVERSOS;1;INDEMNIZACIONES DE SEGUROS;0;0;0
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;5;INGRESOS DIVERSOS;1;INGRESOS DIVERSOS;4;OTROS INGRESOS DIVERSOS;99;OTROS INGRESOS DIVERSOS;0;523074;135.6
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;0;7080;0
2023;12;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500266;0;ZONA ESPECIAL DE DESARROLLO PAITA - ZED PAITA;20;PIURA;5;PAITA;1;PAITA;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;2283.19
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;1;DERECHOS AD VALOREM;0;0;0
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;4;ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS;571009;571009;41453.83
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;2;DERECHOS Y TASAS ADMINISTRATIVOS;9;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;1;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;99;OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;171750;171750;0
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;1924230;1924230;0
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;160000;160000;0
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;300000;300000;0
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;2;DERECHOS Y TASAS ADMINISTRATIVOS;9;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;1;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;99;OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;0;0;17924.85
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;0;0;203395.64
2023;1;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;1711.86
2023;2;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;1;DERECHOS AD VALOREM;0;0;0
2023;2;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;4;ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS;0;0;50121.05
2023;2;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;2;DERECHOS Y TASAS ADMINISTRATIVOS;9;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;1;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;99;OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;0;0;16759.85
2023;2;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;0;0;93628.31
2023;2;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;2221.92
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;1;DERECHOS AD VALOREM;0;0;0
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;4;ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS;0;0;42960.37
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;0;0;208406.99
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;2;DERECHOS Y TASAS ADMINISTRATIVOS;9;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;1;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;99;OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;0;0;15113.5
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;0;0;186596.57
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;0;0;4134665.94
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;1377.26
2023;3;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;9;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;1;SALDOS DE BALANCE;0;0;403907.82
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;1;DERECHOS AD VALOREM;0;0;0
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;1;IMPUESTOS Y CONTRIBUCIONES OBLIGATORIAS;4;IMPUESTO SOBRE EL COMERCIO Y LAS TRANSACCIONES INTERNACIONALES;1;IMPUESTOS A LAS IMPORTACIONES;1;DERECHOS DE ADUANAS Y OTROS DERECHOS DE IMPORTACION;4;ARANCEL ESPECIAL POR INGRESO DE BIENES PROVENIENTES DE DEPOSITOS FRANCOS;0;0;45601.54
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;5;INGRESOS DIVERSOS;1;INGRESOS DIVERSOS;4;OTROS INGRESOS DIVERSOS;1;INDEMNIZACIONES DE SEGUROS;0;0;0
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;0;RECURSOS ORDINARIOS;5;OTROS INGRESOS;5;INGRESOS DIVERSOS;1;INGRESOS DIVERSOS;4;OTROS INGRESOS DIVERSOS;99;OTROS INGRESOS DIVERSOS;0;0;1752.36
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;2;DERECHOS Y TASAS ADMINISTRATIVOS;9;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;1;DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;99;OTROS DERECHOS ADMINISTRATIVOS DE INDUSTRIA Y COMERCIO;0;0;17841.15
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;2;OTRAS CTAS RECAUD;3;VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS;3;VENTA DE SERVICIOS;5;INGRESO POR ALQUILERES;1;INMUEBLES Y TERRENOS;1;EDIFICIOS E INSTALACIONES;0;0;120066.15
2023;4;17;ORGANISMOS PUBLICOS DESCENTRALIZADOS REGIONALES;500267;0;ZONA ESPECIAL DE DESARROLLO MATARANI - ZED MATARANI;4;AREQUIPA;7;ISLAY;4;ISLAY;2;RECURSOS DIRECTAMENTE RECAUDADOS;9;RECURSOS DIRECTAMENTE RECAUDADOS;7;SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS;5;OTROS INGRESOS;1;RENTAS DE LA PROPIEDAD;1;RENTAS DE LA PROPIEDAD FINANCIERA;1;INTERESES;1;INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES;0;0;2244.42
